timestamp,temperature,pressure,vibration,humidity,voltage,label
2024-01-01 03:55:00,29.651,1014.383,0.5199,56.46,222.125,0
2024-01-01 03:56:00,28.907,1015.181,0.5338,57.092,220.3,0
2024-01-01 03:57:00,29.902,1015.133,0.5594,58.654,222.111,0
2024-01-01 03:58:00,29.455,1014.477,0.5221,57.458,221.816,0
2024-01-01 03:59:00,29.724,1014.949,0.5173,56.97,221.995,0
2024-01-01 04:00:00,29.552,1016.17,0.5571,58.022,221.905,0
2024-01-01 04:01:00,29.945,1014.535,0.5189,56.226,222.132,0
2024-01-01 04:02:00,29.115,1014.058,0.5929,58.591,223.213,0
2024-01-01 04:03:00,29.262,1015.921,0.5424,59.646,220.7,0
2024-01-01 04:04:00,31.061,1015.554,0.5516,57.832,221.541,0
2024-01-01 04:05:00,29.354,1014.657,0.6104,57.649,222.553,0
2024-01-01 04:06:00,29.45,1013.881,0.5137,58.515,222.371,0
2024-01-01 04:07:00,30.918,1014.545,0.5445,54.913,222.352,0
2024-01-01 04:08:00,31.452,1015.09,0.5235,58.763,224.65,0
2024-01-01 04:09:00,29.414,1016.06,0.5082,97.257,222.514,1
2024-01-01 04:10:00,29.816,1014.291,0.5452,57.777,255.663,1
2024-01-01 04:11:00,30.171,1015.046,0.5032,57.783,221.599,0
2024-01-01 04:12:00,30.864,1015.647,0.5962,59.079,220.916,0
2024-01-01 04:13:00,29.506,1013.195,0.5613,60.433,221.597,0
2024-01-01 04:14:00,29.876,1015.921,0.7024,59.429,222.626,0
2024-01-01 04:15:00,30.386,1014.141,0.5373,54.734,222.324,0
2024-01-01 04:16:00,30.214,1015.346,0.6336,58.814,222.323,0
2024-01-01 04:17:00,29.807,1015.271,0.5191,61.828,221.709,0
2024-01-01 04:18:00,29.927,1015.934,0.5479,58.905,221.552,0
2024-01-01 04:19:00,29.304,1015.5,0.549,56.241,221.749,0
2024-01-01 04:20:00,29.871,1013.151,0.5707,58.397,222.656,0
2024-01-01 04:21:00,29.855,1014.418,0.6594,56.054,222.774,0
2024-01-01 04:22:00,30.102,1015.15,0.5944,92.643,220.93,1
2024-01-01 04:23:00,29.705,1014.876,0.5203,56.544,222.701,0
2024-01-01 04:24:00,30.216,1015.407,0.5595,58.09,221.29,0
2024-01-01 04:25:00,30.484,1015.65,0.5381,56.693,222.412,0
2024-01-01 04:26:00,30.052,1015.498,0.5269,57.161,221.754,0
2024-01-01 04:27:00,30.147,1014.833,0.554,60.211,223.514,0
2024-01-01 04:28:00,29.994,1013.52,0.5481,58.138,221.532,0
2024-01-01 04:29:00,29.964,1014.626,0.5255,57.145,222.131,0
2024-01-01 04:30:00,29.599,1015.316,0.5647,56.267,222.561,0
2024-01-01 04:31:00,30.114,1014.104,0.5312,55.178,221.083,0
2024-01-01 04:32:00,29.903,1015.474,0.5971,56.11,221.886,0
2024-01-01 04:33:00,,1015.688,0.5437,58.155,221.694,0
2024-01-01 04:34:00,30.729,1015.056,0.5747,59.459,221.449,0
2024-01-01 04:35:00,30.131,1012.496,0.5405,57.149,221.525,0
2024-01-01 04:36:00,29.551,1013.918,0.6472,60.346,223.079,0
2024-01-01 04:37:00,29.371,1016.442,0.5362,56.914,221.37,0
2024-01-01 04:38:00,30.518,1014.489,0.6443,57.634,222.537,0
2024-01-01 04:39:00,30.048,1013.331,0.5457,56.373,222.287,0
2024-01-01 04:40:00,30.151,1015.899,0.5448,59.479,220.577,0
2024-01-01 04:41:00,29.032,1014.915,0.5841,61.14,222.494,0
2024-01-01 04:42:00,30.362,1015.781,0.5788,55.351,220.563,0
2024-01-01 04:43:00,30.119,1015.111,0.6986,57.475,222.606,0
2024-01-01 04:44:00,29.33,1015.249,0.5753,59.892,221.473,0
2024-01-01 04:45:00,29.643,1015.165,0.5544,55.825,221.989,0
2024-01-01 04:46:00,30.003,1015.425,0.5881,58.846,220.688,0
2024-01-01 04:47:00,29.891,1016.682,0.585,59.829,222.106,0
2024-01-01 04:48:00,29.711,1015.629,0.5861,58.114,222.912,0
2024-01-01 04:49:00,29.798,1013.581,0.7175,58.823,221.179,0
2024-01-01 04:50:00,29.716,1015.195,0.5632,60.639,221.38,0
2024-01-01 04:51:00,29.91,1015.743,0.577,60.921,222.443,0
2024-01-01 04:52:00,30.561,1015.785,0.6374,57.905,222.469,0
2024-01-01 04:53:00,28.534,1014.474,0.6046,57.2,219.556,0
2024-01-01 04:54:00,29.69,1015.74,0.5642,56.619,224.007,0
2024-01-01 04:55:00,29.888,1015.542,0.6238,59.465,222.521,0
2024-01-01 04:56:00,29.939,1016.851,0.5639,55.942,222.69,0
2024-01-01 04:57:00,29.596,1014.185,0.6102,57.621,221.851,0
2024-01-01 04:58:00,28.895,1014.372,0.6539,58.154,220.139,0
2024-01-01 04:59:00,29.927,1014.525,0.6296,57.245,222.67,0
2024-01-01 05:00:00,30.617,1014.37,0.5596,58.42,221.431,0
2024-01-01 05:01:00,28.977,1060.384,0.5955,61.847,222.541,1
2024-01-01 05:02:00,30.166,1012.537,0.5693,57.818,221.778,0
2024-01-01 05:03:00,29.559,1014.391,0.5814,57.347,222.236,0
2024-01-01 05:04:00,29.683,1015.027,0.6319,59.523,221.223,0
2024-01-01 05:05:00,29.176,1014.329,0.5735,58.359,222.863,0
2024-01-01 05:06:00,29.525,1016.264,0.6972,60.159,220.811,0
2024-01-01 05:07:00,30.331,1014.719,0.5672,58.247,224.245,0
2024-01-01 05:08:00,29.961,1015.733,0.5762,57.627,224.237,0
2024-01-01 05:09:00,30.525,1014.902,0.5702,55.324,223.632,0
2024-01-01 05:10:00,30.236,1015.346,0.6027,55.57,223.275,0
2024-01-01 05:11:00,29.855,1014.901,0.5838,55.245,221.915,0
2024-01-01 05:12:00,30.495,1015.764,0.6055,58.568,223.167,0
2024-01-01 05:13:00,29.831,1014.706,0.6755,55.955,221.904,0
2024-01-01 05:14:00,30.013,1015.051,0.621,59.882,220.446,0
2024-01-01 05:15:00,29.439,1014.939,0.5754,58.043,223.503,0
2024-01-01 05:16:00,29.607,1014.407,0.5742,57.631,223.128,0
2024-01-01 05:17:00,29.213,1014.954,0.629,56.731,221.968,0
2024-01-01 05:18:00,30.043,1016.41,0.5808,58.93,220.774,0
2024-01-01 05:19:00,28.946,1014.398,0.6132,56.789,221.413,0
2024-01-01 05:20:00,29.913,1014.942,0.6975,56.518,220.177,0
2024-01-01 05:21:00,29.413,1015.604,0.6187,59.778,222.943,0
2024-01-01 05:22:00,30.08,1015.502,0.6441,58.527,220.394,0
2024-01-01 05:23:00,29.856,1014.592,0.6037,57.642,222.284,0
2024-01-01 05:24:00,30.377,1012.668,0.6052,58.956,221.153,0
2024-01-01 05:25:00,29.818,1014.98,0.5828,58.006,220.569,0
2024-01-01 05:26:00,28.652,1012.783,0.5898,58.567,222.234,0
2024-01-01 05:27:00,29.39,1015.726,0.5848,56.766,221.661,0
2024-01-01 05:28:00,28.823,1014.678,0.6021,61.096,222.832,0
2024-01-01 05:29:00,29.135,1015.334,0.6393,57.121,220.725,0
2024-01-01 05:30:00,30.135,1013.804,0.5914,60.323,221.235,0
2024-01-01 05:31:00,29.683,1013.276,0.6751,57.705,219.604,0
2024-01-01 05:32:00,28.999,1014.718,0.6228,59.198,219.806,0
2024-01-01 05:33:00,28.826,1014.474,0.6318,59.088,223.787,0
2024-01-01 05:34:00,29.333,1014.1,0.6721,59.706,224.072,0
2024-01-01 05:35:00,28.693,1014.553,0.6217,56.724,222.08,0
2024-01-01 05:36:00,28.949,1016.691,0.6339,59.598,221.162,0
2024-01-01 05:37:00,29.425,1015.136,0.627,60.753,221.686,0
2024-01-01 05:38:00,29.83,1015.3,0.5929,57.594,222.857,0
2024-01-01 05:39:00,29.54,1015.127,0.6003,58.033,221.468,0
2024-01-01 05:40:00,28.073,1015.627,0.6695,57.195,222.218,0
2024-01-01 05:41:00,29.354,1014.284,0.7634,57.459,221.967,0
2024-01-01 05:42:00,29.221,1012.783,0.6004,60.545,221.409,0
2024-01-01 05:43:00,29.374,1014.268,0.6183,56.471,221.45,0
2024-01-01 05:44:00,29.958,1015.06,0.6076,56.563,222.268,0
2024-01-01 05:45:00,28.101,1013.627,0.6451,60.391,220.996,0
2024-01-01 05:46:00,28.819,1014.253,0.6329,58.91,222.423,0
2024-01-01 05:47:00,29.392,1013.832,0.596,61.153,221.498,0
2024-01-01 05:48:00,28.288,1015.579,0.7664,57.295,222.095,0
2024-01-01 05:49:00,29.798,1014.968,0.7236,58.159,223.35,0
2024-01-01 05:50:00,29.226,1014.882,0.6584,56.977,221.796,0
2024-01-01 05:51:00,29.447,1014.849,0.6344,58.182,222.882,0
2024-01-01 05:52:00,28.719,1014.314,0.6129,55.304,220.168,0
2024-01-01 05:53:00,29.393,1014.493,0.6215,58.991,221.488,0
2024-01-01 05:54:00,29.501,1013.379,0.6166,58.448,221.984,0
2024-01-01 05:55:00,29.064,1012.569,0.6225,57.875,223.877,0
2024-01-01 05:56:00,29.045,1014.43,0.6009,57.374,219.992,0
2024-01-01 05:57:00,29.044,1014.561,,56.616,221.854,0
2024-01-01 05:58:00,28.457,1015.26,0.6406,59.048,223.404,0
2024-01-01 05:59:00,28.795,1015.541,0.6268,56.198,221.16,0
2024-01-01 06:00:00,28.773,1015.532,0.6587,58.721,221.73,0
2024-01-01 06:01:00,29.021,1013.469,0.6597,61.063,222.272,0
2024-01-01 06:02:00,29.308,1013.977,0.6001,60.178,,0
2024-01-01 06:03:00,28.259,1014.634,0.6075,55.691,223.501,0
2024-01-01 06:04:00,46.15,1016.267,0.632,57.141,222.381,1
2024-01-01 06:05:00,52.867,1015.417,0.6837,58.577,223.258,1
2024-01-01 06:06:00,28.354,1015.12,2.8502,57.838,221.568,1
2024-01-01 06:07:00,28.294,1013.906,0.618,55.842,221.184,0
2024-01-01 06:08:00,28.785,1013.501,0.6696,58.517,221.696,0
2024-01-01 06:09:00,29.085,1014.83,0.6008,57.922,220.76,0
2024-01-01 06:10:00,28.647,1013.309,0.6592,60.807,222.4,0
2024-01-01 06:11:00,29.284,1013.99,0.6296,57.554,221.528,0
2024-01-01 06:12:00,29.026,1014.081,0.6159,59.684,221.239,0
2024-01-01 06:13:00,28.996,1015.438,0.6391,56.029,222.406,0
2024-01-01 06:14:00,28.831,1013.871,3.8346,56.386,220.761,1
2024-01-01 06:15:00,29.695,1012.195,0.7401,59.008,222.672,0
2024-01-01 06:16:00,28.406,1014.541,0.7713,59.549,221.42,0
2024-01-01 06:17:00,27.485,1013.57,0.628,56.485,223.054,0
